Tweet ID,Creator account,Text,Timestamp
1691359940726673408,DeDotFiSecurity,2/ The exploiter's address has been identified as 0x96c0876F573e27636612CF306C9db072d2B13DE8  Tx: https://t.co/wT7dCSi89n  The funds are currently held within the attacker's address and a Uniswap V2 $LoveRCKT pool created by the exploiter. https://t.co/x0XxuTiXA9 https://t.co/jWGdhz9dDm,2023-08-15T08:03:28.000Z
1691359937216073729,DeDotFiSecurity,"🚨 Rocket Swap Exploit 🚨  @RocketSwap_Labs was exploited, resulting in a loss of 471 $ETH (~$868K). The exploit involved compromised private keys.  The attacker swapped the stolen assets into 472 $ETH, then bridged them to Ethereum via the Stargate bridge.  🧵 Closer look 👇 https://t.co/4LWiRAsfOa",2023-08-15T08:03:27.000Z
1691341504336527360,PeckShieldAlert,#PeckShieldAlert #Phishing NFT #OpepenEdition #2740 is stolen by #InfernoDrainer on #Blur https://t.co/eI58aQylDY,2023-08-15T06:50:12.000Z
1691307693582274560,PeckShieldAlert,"#PeckShieldAlert #Circle burned ~360.9m $USDC and minted 288.8m $USDC within the last 24 hours. This includes #Voyager, which redeemed $85m $USDC in the same period.  #Voyager transferred a total of ~$14.7M worth of cryptos to #Coinbase on #Ethereum, including 300B $SHIB, 2.57K… https://t.co/bRnKs8qjRg https://t.co/MnD38nhv4l",2023-08-15T04:35:51.000Z
1691305765301080064,CertiKAlert,#CertiKSkynetAlert 🚨  We have seen EOA 0xebed deposit 2123 BNB (~$508K) into @TornadoCash.  Funds originate from flare token suspected rug pull that led to up to $18.5m loss last November.  Stay Vigilant!  https://t.co/cIWofwFzsC,2023-08-15T04:28:12.000Z
1691286184646086656,BeosinAlert,2/ Tx: https://t.co/5SbJLPH2aj Attacker: https://t.co/c7ZgN7ZEvF,2023-08-15T03:10:23.000Z
1691285787101569024,BeosinAlert,"RocketSwap on BASE was exploited for 472 $ETH (~$869k) due to the deployer's private key compromise, resulting in assets in the farm contracts being transferred to the attacker's account. The project has now shut down the farm contracts.  The attacker has swapped the stolen… https://t.co/9fxyZu5NXS https://t.co/kkuddAEyXv https://t.co/A6Fynco0Ya",2023-08-15T03:08:48.000Z
1691279385507090432,CertiKAlert,"#CertiKSkynetAlert 🚨  Base project @RocketSwap_Labs has announced an exploit.  The exploiter bridged stolen assets to Ethereum, resulting in a loss of 471 ETH (~$868K).  Exploiter address: 0x96c0876F573e27636612CF306C9db072d2B13DE8  See more on Skynet 👇 https://t.co/wgD7EUYN45",2023-08-15T02:43:22.000Z
1691272371104096257,AegisWeb3,⚠️ LIQUIDITY REMOVAL ALERT ⚠️  AegisWeb3 has uncovered a fraudulent $CIRCLE (https://t.co/hXYHrR7RJu) token that recently experienced a liquidity removal of $240.1K. The deployer of the token removed 999.9 $BNB and has already transferred 400 $BNB to @TornadoCash.… https://t.co/bcHZJhV3Bd https://t.co/brBB5E4399,2023-08-15T02:15:30.000Z
1691269962348756992,CertiKAlert,"ATTENTION: The FBI has issued a warning about cybercriminals using a new tactic involving malicious ""beta"" versions of crypto investment apps. Users should verify publishers, read reviews, and watch for odd permissions or malware signs.  Read more below 👇 https://t.co/zKTyGCqAES",2023-08-15T02:05:55.000Z
1691268504396374016,PeckShieldAlert,"#PeckShieldAlert The @RocketSwap_Labs exploiter has grabbed ~471 $ETH and bridged them from #Base to #Ethereum, and then created the token $LoveRCKT, the exploiter already supplied 90T $LoveRCKT and 400 $ETH to #Uniswap https://t.co/Wxaph6lcuD https://t.co/z12YlLjbsn",2023-08-15T02:00:08.000Z
1691267969689493506,immunefi,He's....he's becoming too powerful.   Happy Monday to our heavy hitters and aspiring whitehats. https://t.co/R4HHM0kWeK https://t.co/NN4tvqils5,2023-08-15T01:58:00.000Z
1691257965976993792,immunefi,"Just like the highways and bridges of the physical world, cross-chain bridges are critical infrastructure for the web3 world.  In this piece, we look at the vulnerabilities behind the some of the most destructive DeFi hacks of all-time.  https://t.co/rRt7cw2smJ",2023-08-15T01:18:15.000Z
1691255713677348864,CertiKAlert,#CertiKSkynetAlert 🚨   Beware of a fake $ORAI airdrop site being promoted on X.  Do not connect to hxxp://orai.claims   Site connects to a wallet drainer    See more on Skynet 👇 https://t.co/tY6Q9pC1Pu,2023-08-15T01:09:18.000Z
1691236004928143360,immunefi,"RT @rotcivegaf: Another one, confirmed and paid 💪, really quick answer this time! Thanks @immunefi  I can't share more information but than…",2023-08-14T23:50:59.000Z
1691231577013964800,zachxbt,"Fantom, Arbitrum Nova, Polygon zkEVM, Harmony, Moonbeam, Gnosis donations all were manually refunded now.",2023-08-14T23:33:24.000Z
1691229878345932800,code4rena,"It’s C4 rollup time! 🗞️🆙   Highlights: ▶️ C4 Youtube explainer series kickstarts 📝 Ones in the Arena: @goodentrylabs 🏆 A single Warden earns $44k+ from one audit    For the entire post, visit: https://t.co/yolIyn0FiF",2023-08-14T23:26:39.000Z
1691206577393414144,zachxbt,Refunds for legal funds donations should be ready to go next week I expect.  &gt;ETH mainnet will have a claim contract courtesy of @0xngmi @0xCygaar  &gt;SOL &amp; Pulse was just refunded now &gt;EVM chains will be manually dispersed this week &gt;Some will be manually refunded  More details… https://t.co/rIx8HtIwim,2023-08-14T21:54:03.000Z
1691201644963258368,CertiKAlert,#CertiKSkynetAlert  🚨  We are seeing reports that @MetisDAO has had their Twitter compromised.   Do not click on any links until the team has confirmed that they have regained control.  Stay vigilant!  https://t.co/MKpB6oCwzq,2023-08-14T21:34:27.000Z
1691190203858276353,CertiKAlert,#CertiKSkynetAlert 🚨  We have detected a large liquidity removal on fake CIRCLE token.  Bsc: 0x84eF2E2e977062da3cfc12C038fA3CE2D42d01B1  Deployer gained 900 BNB (~$216.3k) from the honeypot and has moved 400 BNB through @TornadoCash.   Stay vigilant!  https://t.co/2LYt4aHUEw,2023-08-14T20:49:00.000Z
1691174287674064897,immunefi,Introducing: The Rekt Test  Web3 projects have been wondering what they can do to protect themselves from threats when billions are at stake.   It's not just reviewing code. It's much more.  Read and follow the questionnaire to boost your security.  https://t.co/K0QeikCeri,2023-08-14T19:45:45.000Z
1691173002757492737,immunefi,"RT @sentient_x: Man, I would do with a critical or high finding on @immunefi , right about now. Is it only me?  Just to breathe that rare a…",2023-08-14T19:40:38.000Z
1691155082052579328,CertiKAlert,1/ The community has made us aware of multiple scammers offering fake recovery services whilst impersonating CertiK employees.  Read more below on what to do if someone claiming to be from CertiK approaches you with these types of services👇 https://t.co/2ALFNDyIC5,2023-08-14T18:29:26.000Z
1691147052204306454,CertiKAlert,"ATTENTION: The FBI has warned that there has been an increase in crypto recovery schemes. These companies are falsely claiming to be able to recover funds for victims that have lost their crypto assets due to fraud, scams, and theft.  Read more below👇 https://t.co/2awUMckboO",2023-08-14T17:57:31.000Z
1691132580450680832,DoraHacks,"The submission due of #AptosGrantDAO R4 is delayed due to builders' request...  But seriously, You now have just two days left to submit your projects if you're contributing to the #Aptos ecosystem by any means!   Seize the last chance👇 https://t.co/cn1aMRVIu4",2023-08-14T17:00:01.000Z
1691125854028419088,DeDotFiSecurity,"RT @artemDeDotFi: 🚨 ~$257,000 Rug Pull  Large liquidity removal detected. $GLA deployer 0xfD98...F5fE removed ~139.2 $ETH ($257k), draining…",2023-08-14T16:33:17.000Z
1691125288900378624,DoraHacks,"Don't miss out on the Workshop Series Ep01 of AKASH-A-THON powered by @akashnet_ ! 🚀 Dive into accessing verifiable randomness with @SecretSeanrad, Developer Relations Engineer from @SecretNetwork. See you there!  ⏰ August 16th, 9AM PDT 📺 Binance Live:  https://t.co/b6bLaiaqkE… https://t.co/NFhhUnED3S https://t.co/vyYlN0vZNl",2023-08-14T16:31:03.000Z
1691117791930380289,DoraHacks,Now Live! https://t.co/gEMfsh6DoR,2023-08-14T16:01:15.000Z
1691116365640613888,zachxbt,2/2 I would like to thank everyone in the community for their donations and support during the process.   It meant a great deal to me and made a huge difference.  Soon I will announce the process of returning any unused funds from the legal defense.,2023-08-14T15:55:35.000Z
1691116363891552256,zachxbt,1/2 Today @machibigbrother has agreed to voluntarily withdraw the lawsuit. I have updated my article with additional context from Machi + edits from myself  While I am disappointed it went down the legal route in the first place I am appreciative we are able to find a resolution,2023-08-14T15:55:35.000Z
1691115704458805248,DoraHacks,We will start in few minutes!,2023-08-14T15:52:58.000Z
1691114887446216704,DoraHacks,https://t.co/QGIIAhTbUJ,2023-08-14T15:49:43.000Z
1691109927371112449,@DoraHacks,Join us in 30 min! What are the best parts of #XRPL Summer Hackathon in @RippleXDev and @DoraHacks ' point of view?👀  📆 Also seize the last chance to join #XRPL Summer Hackathon and get featured. 7 days to the submission due 🙌 https://t.co/pXhJoEGCLm,2023-08-14T15:30:00.000Z
1691109489225691137,@CertiKAlert,#CertiKSkynetAlert 🚨  We have seen EOA 0x82 deposit 100 ETH into @TornadoCash   Funds originate from wallet drainer activities   https://t.co/TQK4zetYf1,2023-08-14T15:28:16.000Z
1691107861286309888,@CertiKAlert,#CertiKSkynetAlert 🚨  We have seen a large liquidity removal on a fake Tarality Token  Bsc: 0x93C78BDeC876984435009Df66923B412036e3c5B  Deployer removed ~$67k from the LP.  https://t.co/bwAzfKhuS2,2023-08-14T15:21:48.000Z
1691107671876022272,@DeDotFiSecurity,🚨 Scam Alert 🚨  Beware of X posts promoting a fake USDC phishing site  ⚠️ Do NOT interact with hccps://usdcoin.finance/  This site is linked to a phishing contract that drains your assets https://t.co/k0jHcHoRR2,2023-08-14T15:21:02.000Z
1691105347258433537,@realScamSniffer,the scammer steals about $230k in the last two days  https://t.co/4VYbjrss4M https://t.co/fuAR7a3KCq,2023-08-14T15:11:48.000Z
1691105344259547136,@realScamSniffer,victim: 0x6FbA3e23406dBB3C010D8C203fB734b6b3EF6Dd3  scammer: 0x66b48c7CBf80568d6C414ee751e00C7C122D40bd 0x29488E5fD6bF9B3cc98A9d06A25204947ccCBE4D,2023-08-14T15:11:47.000Z
1691105337926119424,@realScamSniffer,someone lost about $102k USDC to ERC20-Permit Phishing 35 mins ago.  victim signed a Permit EIP-712 message. https://t.co/tJMDVt2KPQ https://t.co/f1TE6cLe6f,2023-08-14T15:11:46.000Z
1691104344228409344,@DoraHacks,"RT @PlanqFoundation: @DoraHacks There is only so much we can cover in a tweet, so a full Medium article with every question you may have ha…",2023-08-14T15:07:49.000Z
1691087262048456704,@0xVazi,"Check out my @HypernativeLabs blog on a Sandwich attack against @CurveFinance our systems recently uncovered, the issue is now fixed, full details and analysis in the blog post: https://t.co/na81azJGyu https://t.co/cpFth1Ccg7",2023-08-14T13:59:56.000Z
1691082514163462145,@CertiKAlert,The wallet drainer is the same as the one we observed in this alert https://t.co/zqoShB0M9O,2023-08-14T13:41:04.000Z
1691082512984915969,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake USDC airdrop site  Do not connect to hxxps://usdcoin.finance/  Site connects to a wallet drainer  See more on Skynet 👇 https://t.co/jmQ5OGbPUF,2023-08-14T13:41:04.000Z
1691077617087102977,@immunefi,"New bug bounty! 🐛  @Yoca_sh is an online gaming platform that utilizes blockchain technology to deliver a transparent, secure, and fair gaming experience.  Find bugs - get $2,000! https://t.co/r45hGGLwdh",2023-08-14T13:21:37.000Z
1691067943818293248,@Intell_On_Chain,"Tonight we go through our deep dive on a project, that I've heard of multiple times from different sources! 👀  $XEN #Crypto",2023-08-14T12:43:10.000Z
1691063907178172416,@SlowMist_Team,"The total reported loss from these attacks this week amounts to a staggering $122.23 million. While security breaches are pressing concerns, users must remain equally vigilant against lurking scams.  Please note that the list above contains all reported events; there could have… https://t.co/uIh3rJ0tVA",2023-08-14T12:27:08.000Z
1691063905513095168,@SlowMist_Team,5/ August 13:  Fetch AI encountered a security breach with their official Discord channel. The perpetrator gained unauthorized server access using an admin account.,2023-08-14T12:27:08.000Z
1691063904078540800,@SlowMist_Team,"4/ August 10:  Fireblocks disclosed a series of vulnerabilities collectively referred to as ""BitForge"" and classified as ""Zero Day"" vulnerabilities. These vulnerabilities could affect various popular crypto wallets using Multi-Party Computation (MPC) technology.",2023-08-14T12:27:07.000Z
1691063902295953408,@SlowMist_Team,"3/ August 9:  Earning Farm was compromised, suffering a reentrancy attack that led to a loss of 286 ETH (~$530K). Subsequently, the attacker transferred 292.64 ETH to a specific EOA address.  The Twitter account of the cryptocurrency venture capital firm Blockchain Capital was… https://t.co/uOE0fYz3vK",2023-08-14T12:27:07.000Z
1691063900702228480,@SlowMist_Team,"2/ August 8:  Steadefi faced an attack attributed to private key leakage, resulting in a $1.1M setback. Though assets were converted to ETH and moved to Ethereum, the team was able to recover around $540K. The attacker also transferred 400 ETH via Tornado Cash.  Indian… https://t.co/KAotD6PSAs",2023-08-14T12:27:07.000Z
1691063899095748608,@SlowMist_Team,"1/ August 7:  Cypher Protocol on Solana fell victim to an attack, incurring losses close to $1M. Actions have been taken with the smart contract now frozen.",2023-08-14T12:27:06.000Z
1691063894414868480,@SlowMist_Team,"SlowMist Weekly Security Report  Welcome back to our weekly security report, where we highlight recent incidents in the web3 space.   Here's last week in review: https://t.co/C2LmtysXqN",2023-08-14T12:27:05.000Z
1691049291815755776,@DoraHacks,Talk soon with @RippleXDev 🙌 https://t.co/pXhJoEHaAU,2023-08-14T11:29:04.000Z
1691039033127059456,@BeosinAlert,"5/ Due to the increased _assetPriceCached in balanceOf, the 84 zETH was inflated to 221 zETH.  The attacker swapped the inflated 221 zETH (LP) for 389 $ETH, repaid the 6,811 ETH flash loan and fees, profiting 26 ETH in the end.  All stolen funds were sent into Tornado Cash. https://t.co/ls9n9Rhu71",2023-08-14T10:48:18.000Z
1691039030723637249,@BeosinAlert,"4/ The zETH (LP) value calculation depends on both the CRV price and the exchange rate calculated from the CRV and ETH balances in the sEthFraxEthCurveConvex contract.  The attacker manipulated the $CRV price and $CRV balance, increasing the final _assetPriceCached. https://t.co/Jk31BmG1Oq",2023-08-14T10:48:17.000Z
1691039028085481474,@BeosinAlert,"3/ Swap 11 $ETH for 35,293 $CRV and transferred it into the sEthFraxEthCurveConvex contract to manipulate the CRV balance.  Use 406 ETH to repeatedly swap for CRV in the wETH/CRV pool, pumping the CRV price about 10x. https://t.co/8aecEme0Qt",2023-08-14T10:48:16.000Z
1691039025124245504,@BeosinAlert,"2/ Take tx 0x2aec4fdb2a09ad4269a410f2c770737626fb62c54e0fa8ac25e8582d4b690cca as an example:  The hacker first borrowed 6,811 ETH via flash loan. Then used 300 ETH of the flash loan to swap for 84 zETH. https://t.co/qFGovCdbtw",2023-08-14T10:48:16.000Z
